Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000030407,Qpctl,Gene Expression,0.019536706076318255,5.539072467364292e-07,7.38514657723791e-07,2452,0.30208626502938185,1894
ENSMUSG00000030493,Faap24,Gene Expression,0.01952412597632481,5.609894231373147e-07,7.478424182910846e-07,1813,0.21873158219716612,1470
ENSMUSG00000061898,Rbak,Gene Expression,0.019509306570706354,5.736265800138085e-07,7.643954748550321e-07,2383,0.28409642271133295,1820
ENSMUSG00000031576,Kcnu1,Gene Expression,0.019505746160225254,5.509112219748147e-07,7.345764827774698e-07,609,0.08075743686514597,558
ENSMUSG00000005374,Tbl2,Gene Expression,0.01950044800614271,5.833927074760936e-07,7.77349865763452e-07,3651,0.4409854238408318,2531
ENSMUSG00000026339,Ccdc93,Gene Expression,0.019494964544898123,5.874787738502363e-07,7.82734372459663e-07,3570,0.4267659038450868,2522
ENSMUSG00000063558,Aox1,Gene Expression,0.019492336036879065,5.678215178051005e-07,7.567759320608941e-07,769,0.1127158608430186,678
ENSMUSG00000047123,Ticam1,Gene Expression,0.019491382396494793,5.633647508496153e-07,7.50893684791808e-07,650,0.08546936823426393,581
ENSMUSG00000032485,Scap,Gene Expression,0.019489508679001538,5.936468352452096e-07,7.907705371118815e-07,16202,2.0882958676714605,5552
ENSMUSG00000049502,Dtx3l,Gene Expression,0.01948422193909834,5.685700583679676e-07,7.577154402151622e-07,631,0.0881596260916937,568
ENSMUSG00000030929,Eri2,Gene Expression,0.019480682293020583,5.906186670845415e-07,7.868575049403285e-07,1421,0.16212382511258833,1194
ENSMUSG00000063767,S100a7a,Gene Expression,0.0194613212487404,3.3341648530971213e-07,4.458726921005956e-07,64,0.010469726490316576,61
ENSMUSG00000063458,Lrmda,Gene Expression,0.0194536328558459,5.624342900301116e-07,7.497110138854656e-07,302,0.04739604453082072,289
ENSMUSG00000048439,Nupl2,Gene Expression,0.01943863379723203,6.275128108246264e-07,8.357537428338106e-07,1712,0.19845903395465117,1421
ENSMUSG00000026333,Gin1,Gene Expression,0.019437485082808285,6.33750975920222e-07,8.439973521108337e-07,3387,0.3938522350833737,2419
ENSMUSG00000029131,Dnajb6,Gene Expression,0.019433124040520645,6.362796680647875e-07,8.472999887297936e-07,2779,0.3270950977028063,2072
ENSMUSG00000022369,Mtbp,Gene Expression,0.019432094842131886,6.152436020645524e-07,8.19475800541976e-07,720,0.09811657462801703,663
ENSMUSG00000017801,Mlx,Gene Expression,0.019411543449995173,6.525298064108398e-07,8.688062576888598e-07,2331,0.2621874478094441,1816
ENSMUSG00000041346,Wrap53,Gene Expression,0.019409273145326103,6.571416886202996e-07,8.748126349007039e-07,4089,0.5720092103581104,2845
ENSMUSG00000026748,Plxdc2,Gene Expression,0.019408765221651872,6.537019174857051e-07,8.70300162022731e-07,2409,0.341331454329139,1881
ENSMUSG00000045826,Ptprcap,Gene Expression,0.01939453004670502,5.581118609487845e-07,7.440634954054775e-07,169,0.01856779111503843,162
ENSMUSG00000057342,Sphk2,Gene Expression,0.019382579913327588,6.833810113349159e-07,9.095343719115082e-07,9700,1.2063672404055705,4514
ENSMUSG00000021273,Fdft1,Gene Expression,0.0193659085392485,6.830518368694527e-07,9.091659092752526e-07,1153,0.15423135395949214,1003
ENSMUSG00000095325,Zfp870,Gene Expression,0.019363180478954578,6.841764210729906e-07,9.105232585003553e-07,947,0.13117481487036833,847
ENSMUSG00000022401,Xpnpep3,Gene Expression,0.019354602111407597,6.992568570840518e-07,9.304502286113438e-07,1638,0.1911345562396004,1378
ENSMUSG00000028018,Gstcd,Gene Expression,0.019338528559281306,7.148222100905599e-07,9.510162399964306e-07,1737,0.22416621001746978,1459
ENSMUSG00000090812,Samd15,Gene Expression,0.019335115944319813,6.885236043530085e-07,9.162384422510088e-07,380,0.04333746208126396,359
ENSMUSG00000045598,Zfp553,Gene Expression,0.019331630109266584,7.297866757571825e-07,9.707023200585889e-07,6358,0.8406375795329722,3737
ENSMUSG00000005983,1700037C18Rik,Gene Expression,0.019307878132630248,7.440337106423556e-07,9.895767961953829e-07,1631,0.1900656134873427,1339
ENSMUSG00000026162,Nhej1,Gene Expression,0.019292063290603633,7.627863993775463e-07,1.0142076148148381e-06,2084,0.26501423097980015,1719
ENSMUSG00000036208,Nepro,Gene Expression,0.019290097363251046,7.538141824081634e-07,1.0024315044132746e-06,991,0.1143985643868335,885
ENSMUSG00000025983,Ccdc150,Gene Expression,0.019279385308588106,5.932570219524536e-07,7.903118769668708e-07,92,0.012502925424842364,88
ENSMUSG00000089687,Rab42,Gene Expression,0.019278919701931033,7.556888235171755e-07,1.0048475141426148e-06,642,0.08601468576661529,601
ENSMUSG00000102312,Pcdha3,Gene Expression,0.019276212806587048,7.767999787855473e-07,1.0326031240566258e-06,1692,0.1912901010360231,1407
ENSMUSG00000045867,Cradd,Gene Expression,0.019275278739093495,7.773720205328516e-07,1.0332844835695634e-06,2162,0.30569640253229613,1763
ENSMUSG00000007216,Zfp775,Gene Expression,0.01927262704141852,7.754669144599546e-07,1.030988840819349e-06,4133,0.7689926933896559,2853
ENSMUSG00000018761,Mpdu1,Gene Expression,0.019271456785130637,7.903679477561099e-07,1.050397974781202e-06,13291,1.6929131272212992,5211
ENSMUSG00000010025,Aldh3a2,Gene Expression,0.019253094894283677,8.09190996431397e-07,1.0752492827532767e-06,7923,1.0037114518291579,4182
ENSMUSG00000068245,Phf11d,Gene Expression,0.01924914267839922,6.824409217731642e-07,9.084223548028619e-07,168,0.022429453708067596,156
ENSMUSG00000029864,Gstk1,Gene Expression,0.01924515706709274,8.113671230436381e-07,1.078058457919866e-06,2350,0.35358747558294934,1858
ENSMUSG00000049093,Il23r,Gene Expression,0.019243202666430377,3.920916669120089e-07,5.238542464571857e-07,34,0.004939523827167203,33
ENSMUSG00000037486,Asxl2,Gene Expression,0.019242261805682243,8.16241328971401e-07,1.0842860195388884e-06,2996,0.3623073743595766,2256
ENSMUSG00000073967,Olfr557,Gene Expression,0.019236398007038764,7.148210889873496e-08,9.664826147911449e-08,9,0.0012222382157352656,9
ENSMUSG00000017561,Crlf3,Gene Expression,0.019233733397152345,8.206854043013578e-07,1.0901061325941737e-06,1761,0.22427254683053052,1461
ENSMUSG00000041769,Ppp2r2d,Gene Expression,0.01923102414102396,8.314331501058092e-07,1.1042133886208783e-06,4389,0.5428902839392812,2969
ENSMUSG00000047227,Gm527,Gene Expression,0.019229233734119527,8.270037890056869e-07,1.0984147871099155e-06,1977,0.22305222287894366,1597
ENSMUSG00000031823,Zdhhc7,Gene Expression,0.01922759308445969,8.365993842129882e-07,1.1109896584358677e-06,7871,0.9723606504281818,4163
ENSMUSG00000028062,Lamtor2,Gene Expression,0.01922658560164617,8.375606581623174e-07,1.1121812041357463e-06,7917,1.011707886031773,4218
ENSMUSG00000074059,Fbxw18,Gene Expression,0.01922580749456132,2.7896076559841276e-09,3.852368127737718e-09,4,0.0002262568841736851,4
ENSMUSG00000027883,Gpsm2,Gene Expression,0.01922223021279589,8.035871406075756e-07,1.0678845786229173e-06,672,0.08320730373235996,600
ENSMUSG00000047417,Rexo1,Gene Expression,0.019217668234238507,8.450532082981965e-07,1.1220446649578041e-06,4011,0.4834499303943325,2709
ENSMUSG00000050296,Abca12,Gene Expression,0.019207753770359274,5.2808656891834e-07,7.044127484366404e-07,46,0.006192620241824357,45
ENSMUSG00000023707,Ogfod2,Gene Expression,0.01919157233994613,8.701253593201841e-07,1.1552078888049824e-06,2442,0.2909289046936237,1874
ENSMUSG00000022987,Zfp641,Gene Expression,0.0191889018698049,8.701626361684589e-07,1.1552078888049824e-06,1926,0.2229679083989949,1546
ENSMUSG00000039244,E130309D02Rik,Gene Expression,0.019187067149406403,8.795888517543204e-07,1.1676326948639641e-06,4194,0.5159946687362604,2904
ENSMUSG00000071653,1810009A15Rik,Gene Expression,0.01918564283627,8.807817672984442e-07,1.1691269329240713e-06,4452,0.5828573981353871,2959
ENSMUSG00000005481,Ddx39,Gene Expression,0.01916928289543104,9.027334049171998e-07,1.1981734283446469e-06,10057,1.249097249315524,4536
ENSMUSG00000026828,Galnt5,Gene Expression,0.019150977122296145,1.2317801978412035e-07,1.65963157481916e-07,31,0.0033550401642987006,29
ENSMUSG00000043190,Rfesd,Gene Expression,0.019140393683837277,9.260023656754157e-07,1.2289637996520261e-06,1872,0.22037736722869705,1521
ENSMUSG00000042138,Msantd2,Gene Expression,0.019133689887327224,9.426188298800042e-07,1.250921138889031e-06,3882,0.4643409155458655,2652
ENSMUSG00000022229,Atp12a,Gene Expression,0.019129112525100696,1.180754154450625e-07,1.5913755860232067e-07,9,0.0006717940176631714,8
ENSMUSG00000024030,Abcg1,Gene Expression,0.019119695724314354,9.572543129277022e-07,1.2702464242576873e-06,3311,0.4288608839989377,2373
ENSMUSG00000020310,Madcam1,Gene Expression,0.019105273725930842,1.2217304590222966e-07,1.6464741696442277e-07,9,0.0010164957616505934,9
ENSMUSG00000036693,Nop14,Gene Expression,0.01909673364847866,9.862074128452747e-07,1.3084664063210235e-06,5200,0.6806018565393332,3295
ENSMUSG00000013736,Trnt1,Gene Expression,0.01909267247529281,9.969945091725663e-07,1.3226773520436902e-06,8781,1.087752266787659,4440
ENSMUSG00000067235,H2-Q10,Gene Expression,0.01908515013468408,6.443329505501083e-07,8.57958360120906e-07,47,0.005753219568917872,43
ENSMUSG00000020561,Twistnb,Gene Expression,0.019082179974428223,1.005739062920341e-06,1.3340747044722863e-06,3057,0.39920794995161984,2304
ENSMUSG00000019813,Cep57l1,Gene Expression,0.019079770403294928,9.992007656833835e-07,1.3255031001743226e-06,1521,0.1812697707592736,1299
ENSMUSG00000005465,Il27ra,Gene Expression,0.019076401708979094,2.4694432387839527e-07,3.3092253629488927e-07,18,0.0015910124195816712,18
ENSMUSG00000002326,Gmpr2,Gene Expression,0.01906078641134122,1.0361358917521102e-06,1.3741851132290964e-06,4426,0.5472867718988094,2967
ENSMUSG00000027824,Vmn2r1,Gene Expression,0.019059868756867594,9.85277131215767e-07,1.3073319747779698e-06,438,0.0547406559517064,420
ENSMUSG00000032381,Ciao2a,Gene Expression,0.01903263694094087,1.0768427187723972e-06,1.4278459433680555e-06,9146,1.1922321241320795,4461
ENSMUSG00000044864,Ankrd50,Gene Expression,0.019030065150609093,1.0721263310475848e-06,1.421700723219412e-06,2430,0.3153984180343921,1897
ENSMUSG00000025408,Ddit3,Gene Expression,0.019014711862311667,1.102024511867583e-06,1.4610128858593964e-06,11565,1.5117531134952156,4984
ENSMUSG00000024487,Yipf5,Gene Expression,0.019014685833303253,1.0960371288337711e-06,1.4531859795755449e-06,3093,0.3752387706834995,2289
ENSMUSG00000078689,Mup6,Gene Expression,0.01900374123224193,4.041129209042538e-08,5.4843445460010196e-08,5,0.0005503666253473343,5
ENSMUSG00000019080,Mfsd3,Gene Expression,0.018997613341410962,1.1105948216627581e-06,1.4722626607331574e-06,1540,0.19942095279121355,1295
ENSMUSG00000036602,Alx1,Gene Expression,0.018987418067451512,3.4317224706370553e-07,4.5884828539978603e-07,18,0.002382875985223447,18
ENSMUSG00000004356,Utp20,Gene Expression,0.018980647211031765,1.1464517366555071e-06,1.5194486591389719e-06,3394,0.40620670358935396,2417
ENSMUSG00000033581,Igf2bp2,Gene Expression,0.018970967505526955,1.0265415402166411e-06,1.3615644491735188e-06,317,0.03793150936597987,284
ENSMUSG00000058402,Zfp420,Gene Expression,0.01896732917069474,1.156355204035009e-06,1.5324573085357929e-06,1471,0.16808467636445992,1250
ENSMUSG00000053886,Sh2d4a,Gene Expression,0.018962332702018553,5.395280155973126e-07,7.195087306561029e-07,73,0.009669507544882518,69
ENSMUSG00000117694,Snhg4,Gene Expression,0.018959928221349315,1.1335038561099964e-06,1.5024028071448792e-06,580,0.06550568979731089,537
ENSMUSG00000060397,Zfp128,Gene Expression,0.018952741691530328,1.1877566605811296e-06,1.573591903380856e-06,2916,0.34884522680733043,2201
ENSMUSG00000044429,Cryga,Gene Expression,0.018945079736769014,1.11180928374921e-06,1.4737601660073835e-06,301,0.03595693238919536,285
ENSMUSG00000020697,Lig3,Gene Expression,0.018944729394140172,1.1991067652150633e-06,1.5885078870641638e-06,3230,0.390375553972831,2328
ENSMUSG00000029075,Tnfrsf4,Gene Expression,0.01894434109748283,1.1798224566206272e-06,1.5633187432372468e-06,1042,0.11338253407611489,895
ENSMUSG00000054892,Txk,Gene Expression,0.01890726202355952,8.128155932762837e-07,1.0798178710492547e-06,63,0.004747333143501582,51
ENSMUSG00000043903,Zfp469,Gene Expression,0.01888811460801648,1.1800842303344439e-06,1.5635463599352267e-06,304,0.042813691313223046,289
ENSMUSG00000023075,Akirin1,Gene Expression,0.01888686477804369,1.272504094096405e-06,1.6850980282645532e-06,1212,0.14800440798903494,1042
ENSMUSG00000090264,Eif4ebp3,Gene Expression,0.018881304470452047,1.3025147018730365e-06,1.7244449005823468e-06,3335,0.41334357150055223,2398
ENSMUSG00000049411,Tmem241,Gene Expression,0.01887697676291938,1.3097681603735367e-06,1.7339158807017546e-06,2954,0.3726701581159006,2260
ENSMUSG00000046410,Kcnk6,Gene Expression,0.01887674563908499,1.236858673259178e-06,1.6381447316058056e-06,635,0.09255120797622647,584
ENSMUSG00000038155,Gstp2,Gene Expression,0.018876611336527446,1.202622859075575e-06,1.5929228904154183e-06,350,0.05978700324341328,325
ENSMUSG00000046753,Ccdc66,Gene Expression,0.018872876013141682,1.3128815843366226e-06,1.7379051159058653e-06,2491,0.29082386154150897,1914
ENSMUSG00000029345,Tfip11,Gene Expression,0.018851540876574688,1.3564662784126824e-06,1.7953260547834191e-06,5453,0.6761672241544533,3337
ENSMUSG00000070891,Gm12689,Gene Expression,0.01885022008340086,1.3155896951833057e-06,1.741357257665302e-06,687,0.08657545431766123,622
ENSMUSG00000019122,Ccl9,Gene Expression,0.018843331455509555,1.1999271953833102e-06,1.5894735508226312e-06,234,0.03666365515348009,222
ENSMUSG00000064128,Cenpj,Gene Expression,0.01883976975281712,1.2926105759092366e-06,1.7115933347951433e-06,425,0.052762877672823894,394
ENSMUSG00000039191,Rbpj,Gene Expression,0.01881617367426404,1.4014455171906803e-06,1.8544336950244387e-06,1518,0.20935145649093312,1311
ENSMUSG00000035775,Krt20,Gene Expression,0.01879600735286749,7.755832998057599e-07,1.0310646760138703e-06,27,0.003230025226563023,27
ENSMUSG00000022881,Rfc4,Gene Expression,0.018795054064835434,1.3836048675663903e-06,1.8309658747123515e-06,548,0.06356157384760601,516
ENSMUSG00000022357,Klhl38,Gene Expression,0.018790368960881963,1.38060183196842e-06,1.827131035086786e-06,414,0.04931173575463327,381
ENSMUSG00000029814,Igf2bp3,Gene Expression,0.01879016868661205,2.3632334533729704e-08,3.217019354297735e-08,7,0.0010212360474760426,7
ENSMUSG00000020056,Washc3,Gene Expression,0.01878571437290517,1.4729065591634338e-06,1.9483994639032663e-06,3306,0.3922724294208708,2370
ENSMUSG00000069808,Fam57a,Gene Expression,0.018780574239794675,1.4832329546798917e-06,1.9619101145495574e-06,4917,0.6977254598053136,3186
ENSMUSG00000068299,Nat8f4,Gene Expression,0.018780232629381992,1.4658542630829885e-06,1.9392181502173033e-06,1403,0.2062489296719247,1200
ENSMUSG00000031556,Tm2d2,Gene Expression,0.018769864843213264,1.4995206811807549e-06,1.9833033126396495e-06,5170,0.6774608456962944,3271
ENSMUSG00000068009,Bpifb6,Gene Expression,0.01874421068962191,4.845114769391756e-07,6.465859436470725e-07,16,0.001532725480947792,16
ENSMUSG00000025384,Faap100,Gene Expression,0.018742019909954877,1.5468171197241531e-06,2.0450803316404713e-06,1931,0.24257994879837935,1601
ENSMUSG00000109398,Gm3854,Gene Expression,0.018736940788124472,1.542512511054639e-06,2.039544320172245e-06,1029,0.11157690998069805,910
ENSMUSG00000032398,Snapc5,Gene Expression,0.01872705774683255,1.5748405342019822e-06,2.081813850812238e-06,1775,0.21743564539127744,1482
ENSMUSG00000104318,Pcdha7,Gene Expression,0.018724390849035703,1.574229373302316e-06,2.0811642924786517e-06,1285,0.14663794214832973,1105
ENSMUSG00000064326,Siva1,Gene Expression,0.018716486737910543,1.6098941169051528e-06,2.1279899868464795e-06,4347,0.5433881451931974,2884
ENSMUSG00000021890,Eaf1,Gene Expression,0.018709824666819485,1.6212824640593482e-06,2.142717292755752e-06,4164,0.5408658770938515,2761
ENSMUSG00000020911,Krt19,Gene Expression,0.018707377207731784,7.216400048637439e-07,9.600132805897922e-07,41,0.006020376969335811,35
ENSMUSG00000024312,Wdr46,Gene Expression,0.018699177203276046,1.643891821778709e-06,2.17243298939555e-06,3815,0.4767305131642134,2631
ENSMUSG00000029599,Ddx54,Gene Expression,0.018684914178895052,1.674523415262641e-06,2.212576607861672e-06,4455,0.5548905198022368,2947
ENSMUSG00000071001,Hrct1,Gene Expression,0.01867944208812741,1.614406637928667e-06,2.1337923870196014e-06,540,0.09177015666083743,491
ENSMUSG00000040663,Clcf1,Gene Expression,0.018672759461848876,1.4121895777208238e-06,1.8685082418187185e-06,197,0.030145863058506788,185
ENSMUSG00000079243,Xirp1,Gene Expression,0.01866974232522505,7.781695809949696e-07,1.0342654758419984e-06,32,0.009472969680372862,31
ENSMUSG00000102758,Naaladl2,Gene Expression,0.018658432216319052,1.6947408898460026e-06,2.2389497544053266e-06,991,0.12127998850475616,883
ENSMUSG00000019564,Arid3a,Gene Expression,0.018656353086773537,1.7191679071437704e-06,2.270875330245257e-06,1516,0.17436655475413332,1274
ENSMUSG00000020546,Stxbp4,Gene Expression,0.018652586870472564,1.6701568235077957e-06,2.2069747985719836e-06,499,0.056757106465747456,467
ENSMUSG00000094958,3110021N24Rik,Gene Expression,0.018650025619494245,1.6834223199868603e-06,2.2241657328860617e-06,515,0.06709201048870314,481
ENSMUSG00000062040,Zfp27,Gene Expression,0.01864937698611199,1.7543430828048656e-06,2.3169864477880452e-06,4740,0.5572455583509954,3036
ENSMUSG00000027079,Clp1,Gene Expression,0.01864377588640471,1.7354942303260401e-06,2.292266744540415e-06,1185,0.13449169374730674,1047
ENSMUSG00000040456,Hypm,Gene Expression,0.01863159146716604,1.3014229194308058e-06,1.7231307576734354e-06,91,0.012163114156351507,89
ENSMUSG00000034623,Prss55,Gene Expression,0.018630518574370862,4.4414427868844086e-07,5.929431917883028e-07,23,0.00307943748443223,21
ENSMUSG00000024070,Prkd3,Gene Expression,0.01862395188980675,1.7855842859848536e-06,2.3580679070158747e-06,1300,0.2117436516085801,1158
ENSMUSG00000045757,Zfp764,Gene Expression,0.01860400913392625,1.827467120074644e-06,2.413012140460318e-06,1403,0.1749779684212526,1167
ENSMUSG00000021906,Oxnad1,Gene Expression,0.018600854792459688,1.8596293469563818e-06,2.4549198597386353e-06,3626,0.47826977008222604,2578
ENSMUSG00000009487,Otog,Gene Expression,0.018600844260706594,7.517713682680949e-07,9.997914690975107e-07,19,0.0018307989162122517,19
ENSMUSG00000056498,Tmem154,Gene Expression,0.01859527065682568,7.228045020291063e-07,9.614888154240635e-07,24,0.0032568666678698473,23
ENSMUSG00000049323,Smcr8,Gene Expression,0.018591328980800945,1.8889048005732434e-06,2.4929984810968955e-06,5649,0.6734490523995202,3419
ENSMUSG00000040270,Bach2,Gene Expression,0.01858308455302718,1.8986119996178275e-06,2.5056198162825775e-06,2546,0.3447651264778335,1973
ENSMUSG00000025184,R3hcc1l,Gene Expression,0.018567797152202012,1.940539535283392e-06,2.560563065695576e-06,3687,0.4595830904135441,2578
ENSMUSG00000066595,Flvcr1,Gene Expression,0.01855886736218633,1.959628930237045e-06,2.585359027560059e-06,3108,0.39001500854074717,2296
ENSMUSG00000021175,Cdca7l,Gene Expression,0.01855751635561092,1.8308293101565454e-06,2.417084227557737e-06,260,0.03087943151649508,247
ENSMUSG00000026857,Ntmt1,Gene Expression,0.0185523909313039,1.9793181740279664e-06,2.6109387256519545e-06,3633,0.44015749711625035,2571
ENSMUSG00000029676,Pot1a,Gene Expression,0.01855150281742501,1.979061459600473e-06,2.610798314282355e-06,3253,0.3959139592284328,2357
ENSMUSG00000037124,Trim58,Gene Expression,0.018540310753660184,1.5216234563464326e-06,2.0120774739754106e-06,66,0.008729103967510464,65
ENSMUSG00000032583,Mon1a,Gene Expression,0.01851280015769546,2.0838217991148156e-06,2.7483731828604577e-06,5700,0.7302398194280171,3477
ENSMUSG00000041324,Inhba,Gene Expression,0.018506767239934736,1.8611680876468029e-06,2.456764500438805e-06,180,0.019042100224855432,173
ENSMUSG00000033166,Dis3,Gene Expression,0.018498230953639526,2.1145086870344443e-06,2.7884230685796154e-06,2761,0.34428826758320324,2102
ENSMUSG00000033157,Abhd10,Gene Expression,0.01849790412551792,2.122392086523206e-06,2.798606565820748e-06,4474,0.5472567154185862,2946
ENSMUSG00000046589,Lrrc8e,Gene Expression,0.018478050018161184,9.114055288250711e-09,1.2491921471920783e-08,12,0.0011290340290660626,12
ENSMUSG00000041702,Btbd7,Gene Expression,0.018461862620072576,2.224046463439322e-06,2.9322039198508713e-06,8272,1.052885797922901,4232
ENSMUSG00000016495,Plgrkt,Gene Expression,0.018456487896283708,2.2245865187731084e-06,2.932693389268077e-06,2551,0.2949830116106227,1922
ENSMUSG00000038622,Med30,Gene Expression,0.018445963421158715,2.249214830607471e-06,2.9647112106042182e-06,2045,0.25182800960637014,1659
ENSMUSG00000057143,Trim12c,Gene Expression,0.0184334727249304,2.224879011469838e-06,2.932856445013427e-06,690,0.10541355749400273,619
ENSMUSG00000026723,Trdmt1,Gene Expression,0.018409403006922075,2.3508130249094705e-06,3.096984038123835e-06,1665,0.20000474098683285,1384
ENSMUSG00000079494,Nat8f5,Gene Expression,0.018404853341037558,2.3256194365828264e-06,3.0640260932122566e-06,797,0.10795817909058723,721
ENSMUSG00000074272,Ceacam1,Gene Expression,0.018396559589373144,2.3628491629956727e-06,3.1123685639034733e-06,1098,0.16963368693665304,970
ENSMUSG00000021123,Rdh12,Gene Expression,0.018389262931826234,2.353023572876367e-06,3.0996611991169915e-06,921,0.11614161661717783,805
ENSMUSG00000036931,Nfkbid,Gene Expression,0.018376642727948183,2.4130944145106525e-06,3.178311148336599e-06,720,0.08139393376977798,657
ENSMUSG00000048799,Cep120,Gene Expression,0.01836698445723352,2.4753425311718757e-06,3.2598045278996567e-06,1640,0.19883293903469934,1385
ENSMUSG00000018923,Med11,Gene Expression,0.01836449131691206,2.4962360010150064e-06,3.287070204762371e-06,2390,0.2834641759470088,1837
ENSMUSG00000023104,Rfc2,Gene Expression,0.018349243155537605,2.5600819508753148e-06,3.370632298765362e-06,7818,0.9719747156059827,4087
ENSMUSG00000031595,Pdgfrl,Gene Expression,0.018342201084045887,2.217427375494907e-06,2.923699113747326e-06,197,0.03571813401558346,189
ENSMUSG00000035139,Secisbp2,Gene Expression,0.018331891883749847,2.604251229998411e-06,3.4282664699191083e-06,2835,0.34687251095010524,2165
ENSMUSG00000078442,Ccdc105,Gene Expression,0.018320400344578353,2.263999869800415e-06,2.9839731253157645e-06,142,0.014093911528015559,135
ENSMUSG00000030981,Mmp21,Gene Expression,0.01830696221234888,2.0840797771981556e-06,2.7485047858691934e-06,75,0.007490437377891676,73
ENSMUSG00000034617,Mtrr,Gene Expression,0.018304673578788264,2.6893202984545894e-06,3.5399841552655535e-06,2448,0.28798294210001646,1869
ENSMUSG00000010047,Hyal2,Gene Expression,0.018302175646242525,2.7020997492854804e-06,3.5562670285649523e-06,3136,0.41501340622028254,2338
ENSMUSG00000037922,Bank1,Gene Expression,0.018301292971769575,2.2683443847704154e-06,2.989472452476765e-06,142,0.014770054407968077,138
ENSMUSG00000031621,Isx,Gene Expression,0.018294835458696094,1.5331857716738284e-07,2.0617313929613852e-07,7,0.0006144938717807427,7
ENSMUSG00000080115,Eef1akmt3,Gene Expression,0.018290231993076844,1.9249518727892934e-06,2.5401878959320357e-06,85,0.007501430264034185,72
ENSMUSG00000028549,Itgb3bp,Gene Expression,0.01828969712589362,2.714916420343272e-06,3.572864557418876e-06,1293,0.1532546731726485,1109
ENSMUSG00000002249,Tead3,Gene Expression,0.018288742652087457,2.569106576588709e-06,3.3822579117717835e-06,312,0.048733323845418945,298
ENSMUSG00000076894,Traj35,Gene Expression,0.018273299334656996,1.9407637519286425e-06,2.560664446082035e-06,60,0.008257029758504205,59
ENSMUSG00000044026,Slc35g1,Gene Expression,0.018268414166028618,2.7291097124404473e-06,3.59127108565783e-06,697,0.08551839377531174,626
ENSMUSG00000000876,Pxmp4,Gene Expression,0.01825340633609311,2.875811764502245e-06,3.783745065994851e-06,4001,0.5298165580008768,2760
ENSMUSG00000010601,Apol7a,Gene Expression,0.018248587270263465,2.361736384237645e-07,3.1656232016467244e-07,19,0.001774506315929484,19
ENSMUSG00000032040,Dcps,Gene Expression,0.018245952078435674,2.9017516172125113e-06,3.817585385237784e-06,3844,0.5201726942033281,2749
ENSMUSG00000044583,Tlr7,Gene Expression,0.01824476298130557,2.2690470506958604e-06,2.9901716822504458e-06,111,0.014615704501123249,108
ENSMUSG00000048284,Tas2r126,Gene Expression,0.01824305920975715,1.8292221257709684e-06,2.4151459239413943e-06,54,0.005732552535434139,53
ENSMUSG00000036376,Abt1,Gene Expression,0.01823098932910885,2.964576500952276e-06,3.899352875126417e-06,5865,0.7065292637206216,3481
ENSMUSG00000037570,Mcrs1,Gene Expression,0.0182309030836124,2.916452543910708e-06,3.836635609745184e-06,1312,0.1631777134602958,1139
ENSMUSG00000040901,Kcnk18,Gene Expression,0.018229407435090394,2.954890889750317e-07,3.9542689916446126e-07,10,0.000631728480409498,10
ENSMUSG00000023047,Amhr2,Gene Expression,0.01821798192579869,2.862958824234596e-06,3.767119555608291e-06,336,0.04358573659461582,320
ENSMUSG00000040987,Mill2,Gene Expression,0.018216727633106434,2.52444331261259e-06,3.3239619638750384e-06,170,0.03400499468290804,164
ENSMUSG00000013091,Tmem190,Gene Expression,0.018210909001156815,1.5058897480102473e-06,1.991575586658296e-06,25,0.0024718805822537744,25
ENSMUSG00000043015,Nemp2,Gene Expression,0.018206420615337393,3.0087507230103228e-06,3.957156325630685e-06,1201,0.140979681379953,1047
ENSMUSG00000020120,Plek,Gene Expression,0.01820474880132678,3.0382918450033713e-06,3.9944973526362905e-06,2213,0.2914725823558644,1820
ENSMUSG00000031221,Igbp1,Gene Expression,0.018196973296122645,3.0917614024517093e-06,4.064487182672215e-06,5989,0.7667571271418849,3624
ENSMUSG00000031629,Cenpu,Gene Expression,0.01819348871673208,3.0284169523220328e-06,3.982418720075916e-06,753,0.08238023993373365,689
ENSMUSG00000025038,Efhc2,Gene Expression,0.018181487072691183,3.018486248285157e-06,3.969660137590366e-06,479,0.05333443634910087,448
ENSMUSG00000002257,Def6,Gene Expression,0.018176345505370506,3.1154762278884363e-06,4.095353255907823e-06,1097,0.1541550733521949,960
ENSMUSG00000041219,Arhgap11a,Gene Expression,0.018174816018987947,3.0297056514694276e-06,3.983811851103446e-06,482,0.06983652858439537,452
ENSMUSG00000029658,Wdr95,Gene Expression,0.018164708176429945,2.2971562947393664e-06,3.0267551543153158e-06,112,0.01639396008166647,110
ENSMUSG00000026786,Apbb1ip,Gene Expression,0.018162840240920478,3.1528656534440813e-06,4.144188823039603e-06,1105,0.1662471331528808,959
ENSMUSG00000068250,Amn1,Gene Expression,0.01814776121425132,3.2722582929967103e-06,4.300470165092651e-06,2895,0.3471738299106855,2143
ENSMUSG00000045498,Pcdhb3,Gene Expression,0.018142975363197273,3.256305704857354e-06,4.279828679642308e-06,1243,0.14483595899942284,1063
ENSMUSG00000022681,Ntan1,Gene Expression,0.01813176332217021,3.349994870394113e-06,4.401967242340593e-06,5158,0.6418060684881045,3302
